X,Y,OBJECTID,PARK_NAME,AGE_RANGE,DATE_INSTALLED,COMMENTS,DATA_SOURCE
-75.0934300586678,40.0219734626528,2873,Private Alfred J Simpson Memorial Recreation Center,2_5_YEARS,2020/01/01 00:00:00+00,Renovated in 2020,Nearmap 2023
-75.0968748652992,40.0131021513219,2874,Boniface Piccoli Playground,2_5_YEARS,2017/01/01 00:00:00+00, ,Nearmap 2023
-75.0973128054553,40.0128432554799,2875,Boniface Piccoli Playground,2_5_YEARS,2017/01/01 00:00:00+00, ,Nearmap 2023
-75.0917571612549,40.0117251804078,2876,Joseph Deni Recreation Center,5_12_YEARS,, ,Nearmap 2023
-75.1174816035007,40.042362601212,2877,Olney Recreation Center,2_5_YEARS,,Rebuild Renovations 2024,Nearmap 2024
-75.1237175956424,40.0493938482817,2878,Helen G Sturgis Playground,2_5_YEARS,, ,2024 October Site Visits
-75.1310197133642,40.0432002110451,2879,Fisher Park,2_5_YEARS,, ,2024 October Site Visits
-75.1371452000872,40.0386131560642,2880,A Albert Cherashore Playground,2_5_YEARS,, ,2024 October Site Visits
-75.1353657135295,40.0312322956898,2881,John L Barrett Playground,2_5_YEARS,, ,Nearmap 2023
-75.1414925525409,40.0163735186102,2882,Hunting Park,5_12_YEARS,,In the eastern side of the park just north of the pickleball court,Nearmap 2023
-75.146051692073,40.0169379387091,2883,Hunting Park,UNKNOWN,,In the western side of the park near the community garden,Nearmap 2023
-75.1464049043554,40.0507340979097,2884,Morris Estate Cultural Center,2_5_YEARS,, ,Nearmap 2023
-75.1600021782431,40.0319482018922,2885,Wister Playground,2_5_YEARS,2016/01/01 00:00:00+00, ,Nearmap 2023
-75.1655647518932,40.0238405031985,2886,Happy Hollow Recreation Center,2_5_YEARS,, ,2024 December Site Visits
-75.1104584233857,40.0340764128313,2887,Garland and Bingham Fields,2_5_YEARS,, ,Nearmap 2023
-75.1212289022959,40.0217486860479,2888,Feltonville Recreation Center,2_5_YEARS,, ,Nearmap 2023
-75.2316573487014,40.0685425258175,2889,Samuel F Houston Playground,2_5_YEARS,, ,Nearmap 2023
-75.1751752436743,40.0817780658282,2890,Dorothy Emanuel Recreation Center,2_5_YEARS,, ,2024 October Site Visits
-75.1824743347747,40.0569561331918,2891,Pleasant Playground,2_5_YEARS,, ,Nearmap 2023
-75.1876346078809,40.0576802362899,2892,Mount Airy Playground,2_5_YEARS,, ,Nearmap 2023
-75.2037158492299,40.0513668797888,2893,Allens Lane Art Center,2_5_YEARS,, ,Nearmap 2023
-75.2282883106612,40.0418549175716,2894,Joseph V Kelly Memorial Playground,2_5_YEARS,, ,Nearmap 2023
-75.2289801159086,40.0339874315308,2895,Lonnie Cohen Recreation Center,2_5_YEARS,,Next to Recreation Center,Nearmap 2023
-75.230665826987,40.0330757766278,2896,Lonnie Cohen Recreation Center,2_5_YEARS,,On the Southwest Corner,Nearmap 2023
-75.211611230664,40.0290171408538,2897,W Freeland Kendrick Recreation Center,2_5_YEARS,, ,Nearmap 2023
-75.2206850425066,40.025455711282,2898,Pretzel Park,2_5_YEARS,2019/03/01 00:00:00+00, ,Nearmap 2023
-75.2033534207699,40.0227073200466,2899,David P Montgomery Field,2_5_YEARS,, ,Nearmap 2023
-75.1574066908707,40.061374937528,2900,William B Simons Recreation Center,2_5_YEARS,, ,Nearmap 2023
-75.1659446615157,40.0535855696419,2901,Awbury Park and Recreation Center,2_5_YEARS,, ,Nearmap 2023
-75.1595800850533,40.0501557091593,2902,Lonnie Young Recreation Center of East Germantown,2_5_YEARS,, ,Nearmap 2023
-75.1688499626903,40.0453413766033,2903,Waterview Recreation Center,2_5_YEARS,, ,Nearmap 2023
-75.174570857319,40.0395361871462,2904,Morton Playground,2_5_YEARS,, ,Nearmap 2023
-75.1768506691258,40.0362306832826,2905,Vernon Park,2_5_YEARS,, ,2024 October Site Visits
-75.1877053493249,40.0087886577862,2906,Harry S McDevitt Playground,2_5_YEARS,2013/01/01 00:00:00+00, ,Nearmap 2023
-75.1562298708603,40.0425758827891,2907,Belfield Recreation Center,2_5_YEARS,, ,Nearmap 2023
-75.1489728059289,40.0396580130743,2908,Fanny Kemble Abolitionist Memorial Park,2_5_YEARS,, ,Nearmap 2023
-75.2005045713429,40.0755718213402,2909,Water Tower Recreation Center,2_5_YEARS,, ,Nearmap 2023
-75.1771961568491,40.0515708678345,2910,Cliveden Park,2_5_YEARS,, ,Nearmap 2023
-75.1798946135747,40.0477944163429,2911,Daniel E Rumph II Recreation Center,2_5_YEARS,, ,Nearmap 2023
-75.1746965090611,40.0021091535906,2912,James Allen Shuler Playground,2_5_YEARS,, ,Nearmap 2023
-75.1798606175415,39.9979526451918,2913,29th and Chalmers Playground,2_5_YEARS,2010/01/01 00:00:00+00, ,Nearmap 2023
-75.1755181509585,39.987359432169,2914,Eric W (Hank) Gathers Jr Recreation Center,2_5_YEARS,, ,Nearmap 2023
-75.1614168555222,40.0064455011922,2915,Jerome Brown Playground,2_5_YEARS,, ,Nearmap 2023
-75.1658592353719,40.0018511615657,2916,Vincent G Panati Playground,2_5_YEARS,2015/01/01 00:00:00+00, ,Nearmap 2023
-75.1673742844734,39.9941714793759,2917,Cecil B Moore Recreation Center,2_5_YEARS,2018/01/01 00:00:00+00, ,Nearmap 2023
-75.1717254788572,39.9821770814425,2918,Montgomery and Croskey Play Lot,2_5_YEARS,, ,Nearmap 2023
-75.1697195929352,39.9807380227564,2919,Dr Martin Luther King Jr Recreation Center,2_5_YEARS,2014/01/01 00:00:00+00, ,Nearmap 2023
-75.1558046907802,40.0005081344086,2920,Heritage Park Playground,2_5_YEARS,, ,Nearmap 2023
-75.157571052329,39.988789664427,2921,Marie Winchester Playground,2_5_YEARS,, ,Nearmap 2023
-75.160319020666,39.9817745149932,2922,Fletcher B Amos Playground,2_5_YEARS,2013/01/01 00:00:00+00, ,Nearmap 2023
-75.1495334887572,39.996801496677,2923,12th and Cambria Playground,2_5_YEARS,2011/01/01 00:00:00+00, ,Nearmap 2023
-75.1518774683661,39.9862213803778,2924,Penrose Memorial Playground,2_5_YEARS,, ,Nearmap 2023
-75.1379624510642,40.0007947225612,2925,Ramonita Negron Rivera Recreation and Community Center,2_5_YEARS,2019/05/01 00:00:00+00, ,2024 September Site Visits
-75.1390057203049,39.9906110779884,2926,Fairhill Square,2_5_YEARS,2017/01/01 00:00:00+00, ,Nearmap 2023
-75.1382974509137,39.9891791133481,2927,Frank S Nelson Jr Memorial Recreation Center,2_5_YEARS,2020/01/01 00:00:00+00,Installed between 2019-2020.,Nearmap 2023
-75.1292646225795,40.0019597047439,2928,John (Steve) Schmidt Playground,2_5_YEARS,, ,Nearmap 2023
-75.1329009788383,39.9885307648668,2929,Waterloo Playground,2_5_YEARS,2021/10/01 00:00:00+00,"2021 Renovation, moved to this location.",Nearmap 2023
-75.1350856950415,39.9830244918916,2930,Norris Square,2_5_YEARS,2022/03/17 16:17:02+00, ,Nearmap 2023
-75.2082853590978,40.002381523161,2931,Woodside Park,2_5_YEARS,2010/01/01 00:00:00+00, ,Nearmap 2023
-75.1878157576346,39.988962053805,2932,Joseph E Mander Playground,2_5_YEARS,2016/01/01 00:00:00+00, ,Nearmap 2023
-75.1990860789163,39.9735853080929,2933,Clayborne and Lewis Playground,2_5_YEARS,2004/01/01 00:00:00+00, ,Nearmap 2023
-75.2005346523913,39.9658764803438,2934,Norman (Butch) Ellis Playground,2_5_YEARS,, ,Nearmap 2023
-75.1957208440356,39.9672795199565,2935,Miles Mack Playground,2_5_YEARS,2021/03/01 00:00:00+00,Rebuild renovations in 2021,Nearmap 2023
-75.1905442291553,39.9650671826514,2936,33rd and Wallace Playground,2_5_YEARS,2022/06/28 00:00:00+00, ,Nearmap 2023
-75.178167362378,39.978247421932,2937,Athletic Recreation Center,2_5_YEARS,, ,Nearmap 2023
-75.1666944289962,39.9688221306439,2938,Francisville Recreation Center,2_5_YEARS,2012/01/01 00:00:00+00, ,Nearmap 2023
-75.2404518762179,39.9257862089253,2939,John J McCreesh Sr Playground,2_5_YEARS,2020/11/01 00:00:00+00, ,Nearmap 2023
-75.187974453273,40.0182228673275,2940,McMichael Park,5_12_YEARS,2020/10/01 00:00:00+00, ,Nearmap 2023
-75.2205819698538,39.931445633421,2941,Russell DeRitis Playground,5_12_YEARS,2020/10/01 00:00:00+00,Site renovated in 2020.,Nearmap 2023
-75.2203897439901,39.931579240206,2942,Russell DeRitis Playground,2_5_YEARS,2020/10/01 00:00:00+00,Site renovated in 2020.,Nearmap 2023
-75.1555265717129,40.0202323027843,2943,Nicetown Park,2_12_YEARS,2020/10/01 00:00:00+00,Site renovated in 2020.,Nearmap 2023
-75.0270291491473,40.0604637018912,2944,Frank McArdle Memorial Recreation Center, ,2021/01/01 00:00:00+00, ,Nearmap 2023
-75.0269528849365,40.0603797263442,2945,Frank McArdle Memorial Recreation Center, ,2021/01/01 00:00:00+00, ,Nearmap 2023
-75.1475876636687,39.9832264246464,2946,8th and Diamond Playground,2_5_YEARS,2021/07/01 00:00:00+00,Installed 2020-2021 (Rebuild),Nearmap 2023
-75.1733375634822,39.9590611945315,2947,Benjamin Franklin Parkway,5_12_YEARS,2021/07/01 00:00:00+00,Installed in 7/2021. Called Winter Street Greenway Playground.,Nearmap 2023
-75.1736093527169,39.9590849357173,2948,Benjamin Franklin Parkway,2_5_YEARS,2021/07/01 00:00:00+00,Installed in 7/2021. Called Winter Street Greenway Playground.,Nearmap 2023
-75.1084887807844,40.0013858987962,2949,Joseph A Scanlon Playground,2_5_YEARS,2023/05/01 00:00:00+00,Renovated in 2023.,"Capital 2022;NearMap 2023"
-75.1509515765294,39.98976794751,2950,Stephen E Fotterall Square,2_5_YEARS,2023/08/23 00:00:00+00,Renovated 2023,"Park As-built 2023; Nearmap 2023; visted site 8/23/23"
-75.1014369625768,39.9863506080621,2951,Frank Glavin Playground,5_12_YEARS,2023/08/01 00:00:00+00,Renovated in 2022,"Nearmap 2023; Capital drawings 2023"
-75.1013415154477,39.9862933314555,2952,Frank Glavin Playground,2_5_YEARS,2023/08/01 00:00:00+00,Renovated in 2022,"Nearmap 2023; Capital drawings 2023"
-75.249535246828,39.9511368932666,2953,Rufus O Williams Memorial Playground,2_5_YEARS,2022/07/22 00:00:00+00,Installed during 2022 renovations,"Nearmap 2023; Capital drawings 2023"
-75.0886038532786,40.0170414644149,2954,Overington Park,2_5_YEARS,, ,Nearmap 2023
-75.0930021412045,40.0227634639131,2955,Northwood Park,5_12_YEARS,2023/09/11 00:00:00+00,Northwood Park Nature Playspace,Nearmap 2023
-75.1280154268557,39.9666605448269,2956,Penn Treaty Park, ,, ,Nearmap 2023
-75.1542318222618,40.0201036225667,2957,Nicetown Park,2_5_YEARS,,,Nearmap 2023
-75.139503816264,39.9810964237077,2958,3rd and Norris Playground,2_12_YEARS,2022/05/01 00:00:00+00,,Nearmap 2023
-75.1962158263339,39.9812091980933,2959,Smith Memorial Playground and Playhouse,UNKNOWN,, ,Nearmap 2023
-75.1577500525427,39.9232141315526,2960,James Otis Ford Playground,5_12_YEARS,2016/01/01 00:00:00+00, ,Nearmap 2023
-75.1577481419553,39.9231188695989,2961,James Otis Ford Playground,UNKNOWN,2016/01/01 00:00:00+00, ,Nearmap 2023
-75.1787199337139,39.904430181411,2962,Franklin Delano Roosevelt Park,2_12_YEARS,2023/09/19 00:00:00+00,Anna C Verna Playground,Nearmap 2023
-75.1897916099344,39.9824722552487,2963,East Fairmount Park,2_5_YEARS,2024/01/01 00:00:00+00,"East of Discovery Center; North of 33rd and Oxford Driving Range","NearMap 2024; GIS Field Verification 2024"
-75.18966853195,39.9824069462625,2964,East Fairmount Park,5_12_YEARS,2024/01/01 00:00:00+00,"East of Discovery Center; North of 33rd and Oxford Driving Range","NearMap 2024; GIS Field Verification 2024"
-75.1763266072521,40.026283782991,2965,Morris and Penn Park,2_5_YEARS,2024/02/24 00:00:00+00,Installed during Site Renovation completed 5/2024.,2024 October Site Visits
-75.1549984356123,39.9634346821983,2966,10th and Lemon Playground,2_5_YEARS,2024/05/01 00:00:00+00,Renovated in 2024,"Nearmap 2024; Capital 2024"
-75.1976329388354,39.9363546194576,2967,Jacob Stinger Park,2_5_YEARS,,Renovated in 2022,"Ops District Manager 2022; Nearmap 2023"
-75.1932875071012,39.9377366999166,2968,Donald P Finnegan Recreation Center,2_5_YEARS,2017/01/01 00:00:00+00,Renovated in 2017,Nearmap 2023
-75.188902254342,39.9312292993694,2969,George A Vare Recreation Center,2_5_YEARS,2022/12/01 00:00:00+00,Rebuild Fall 2022,Nearmap 2023
-75.1830158424265,39.9358636439708,2970,Wharton Square,2_5_YEARS,2014/01/01 00:00:00+00, ,Nearmap 2023
-75.1867896061289,39.925681865141,2971,Thomas B Smith Recreation Center,2_5_YEARS,2018/01/01 00:00:00+00, ,Nearmap 2023
-75.1738839404699,39.9378798880516,2972,Charles H Chew Playground,2_5_YEARS,, ,"Cyclomedia 2018, Playground Equipment 2017, Pictometry 2020"
-75.1702434227739,39.9289835150054,2973,A Guiseppe DiSilvestro Playground,2_5_YEARS,, ,Nearmap 2023
-75.172719387889,39.9233775207807,2974,Thomas I Guerin Recreation Center,2_5_YEARS,, ,Nearmap 2023
-75.178735191968,39.9155999429208,2975,Commodore John Barry Playground,2_5_YEARS,, ,Nearmap 2023
-75.1725242220771,39.9164307794603,2976,Marconi Plaza,2_5_YEARS,,On the Northwest Side,Nearmap 2023
-75.1708264982718,39.9143779761033,2977,Marconi Plaza,2_5_YEARS,,On the Southeast Side,Nearmap 2023
-75.1640683851693,39.9334369117923,2978,Columbus Square,2_5_YEARS,, ,Nearmap 2023
-75.1591131590372,39.9342096198691,2979,Dr Nicola Capitolo Playground,2_5_YEARS,2019/04/01 00:00:00+00, ,Nearmap 2023
-75.1573296288391,39.922921412565,2980,James Otis Ford Playground,UNKNOWN,2016/01/01 00:00:00+00, ,Nearmap 2023
-75.1537976067406,39.9155048020764,2981,Lawrence E Murphy Recreation Center,2_5_YEARS,2017/01/01 00:00:00+00, ,Nearmap 2023
-75.1564829521603,39.9192944062435,2982,Mifflin Square,2_5_YEARS,, ,Nearmap 2023
-75.1508151287758,39.920844689128,2983,Reverend Edward P Burke Playground,2_5_YEARS,, ,Nearmap 2023
-75.1516742180778,39.9278388052624,2984,John Dickinson Square,2_5_YEARS,, ,Nearmap 2023
-75.1486489935198,39.9306977654552,2985,Nelson M Herron Playground and Recreation Center,UNKNOWN,, ,Nearmap 2023
-75.1458800453676,39.9347192141851,2986,Shot Tower Recreation Center,2_5_YEARS,, ,Nearmap 2023
-75.1505970208255,39.9379356227012,2987,Weccacoe Square,2_5_YEARS,, ,Nearmap 2023
-75.1633571327384,39.9385074654474,2988,Hawthorne Cultural Center,2_5_YEARS,, ,Nearmap 2023
-75.1644402556559,39.9396336934352,2989,Hawthorne Cultural Center,2_5_YEARS,2016/01/01 00:00:00+00,Ridgway Park/Pool is considered a park of Hawthorne Cultural Center.,Nearmap 2023
-75.1584043249756,39.9410279174288,2990,Walter Palumbo Recreation Center,2_5_YEARS,, ,Nearmap 2023
-75.1597913903882,39.9435392254653,2991,Charles T Mitchell Jr (Seger) Park,2_5_YEARS,2012/01/01 00:00:00+00,"Building is named for Charles Seger (1977); Site is named for Charles T Mitchell Jr (1976).",Nearmap 2023
-75.152650555601,39.9425663042839,2992,Starr Garden Playground,2_5_YEARS,, ,Street Smart 2023
-75.1510441564026,39.9555903672349,2993,Franklin Square,2_5_YEARS,, ,Nearmap 2023
-75.1371371497006,39.9670370419456,2994,Tip Top Playground,2_5_YEARS,, ,Nearmap 2023
-75.1374502564717,39.9725256069881,2995,Hancock Playground,2_5_YEARS,2020/08/01 00:00:00+00, ,Nearmap 2023
-75.1448793800417,39.9729274412569,2996,Narcissa S Cruz Recreation Center,2_5_YEARS,, ,Nearmap 2023
-75.1510586757956,39.9754354714375,2997,Marie Dendy Recreation Center,2_5_YEARS,2016/01/01 00:00:00+00, ,Nearmap 2023
-75.1349894445145,39.9781656887134,2998,Michael J Towey Playground,2_5_YEARS,, ,Nearmap 2023
-75.0443390145489,40.0279892781107,2999,Disston Recreation Center,5_12_YEARS,2019/11/01 00:00:00+00,Installed during 2019/2020 renovations,Nearmap 2023
-75.1933990098668,39.932629557534,3000,William Lanier Park,2_5_YEARS,2018/11/14 00:00:00+00, ,Nearmap 2023
-75.1280617332811,39.9834974913198,3001,Hagert Street Playground,5_12_YEARS,2018/01/01 00:00:00+00, ,Nearmap 2023
-75.1524992500605,40.0242065803088,3002,Stenton Park,2_5_YEARS,2019/03/01 00:00:00+00,Installed during 2019 Renovations.,2024 December Site Visits
-75.1194194354677,39.9950846307709,3003,McPherson Square,5_12_YEARS,2012/01/01 00:00:00+00, ,Nearmap 2023
-75.1700516617768,40.065181355338,3004,Charles M Finley Playground,2_5_YEARS,2018/01/01 00:00:00+00, ,Nearmap 2023
-75.0707756238754,40.0391580814432,3005,Max Myers Playground,2_5_YEARS,2018/01/01 00:00:00+00, ,Nearmap 2023
-75.2147440453575,39.9918772457491,3006,Belmont Grove,2_5_YEARS,, ,Nearmap 2023
-75.2506976767499,39.9053733606383,3007,Eastwick Regional Playground,5_12_YEARS,, ,Nearmap 2023
-75.1973510015064,39.9721326764959,3008,Philadelphia Zoo,5_12_YEARS,,In Philadelphia Zoo,Nearmap 2023
-74.9980366343887,40.0587742812065,3009,Torresdale Recreation Center,2_5_YEARS,2019/01/01 00:00:00+00, ,Nearmap 2023
-75.0671427142851,40.0805802469675,3010,Verree and Susquehanna Playground,5_12_YEARS,, ,Nearmap 2023
-75.2310380867799,39.9771089551778,3011,Charles Baker and Carol Baker Rice Recreation Center,2_5_YEARS,,2023 Site Name Change,Nearmap 2023
-75.0901797638287,40.0688670979697,3012,Burholme Park,2_5_YEARS,2018/01/01 00:00:00+00, ,Nearmap 2023
-75.090002772144,40.0690680242459,3013,Burholme Park,5_12_YEARS,2018/01/01 00:00:00+00, ,Nearmap 2023
-75.1962186864554,39.9638761020154,3014,37th and Mount Vernon Playground,2_5_YEARS,2016/10/26 00:00:00+00, ,Nearmap 2023
-75.1513484933303,39.9663150667105,3015,East Poplar Playground,5_12_YEARS,2021/10/01 00:00:00+00,Installed during 2021 Renovations.,Nearmap 2023
-75.04836496902,40.0213757488738,3016,Frank JG Dorsey Memorial Playground,5_12_YEARS,2018/11/05 00:00:00+00, ,Nearmap 2023
-75.1934563509134,39.9327875823794,3017,William Lanier Park,5_12_YEARS,2018/11/14 00:00:00+00, ,Nearmap 2023
-75.1827124850967,39.99427614683,3018,31st and Cumberland Play Lot,UNKNOWN,, ,Nearmap 2023
-75.182420816717,39.9955533872529,3019,31st and Huntingdon Play Lot,UNKNOWN,, ,Nearmap 2023
-75.1464508730605,40.007502910032,3020,Williams Moore Reed Memorial Park,5_12_YEARS,2021/07/01 00:00:00+00,Renovations Phase 1 Installations,2024 December Site Visits
-75.1466826083686,40.0076314317266,3021,Williams Moore Reed Memorial Park,2_5_YEARS,2021/07/01 00:00:00+00,Renovations Phase 1 Installations,2024 December Site Visits
-75.1551237592838,39.9329556139041,3022,Gold Star Park,2_5_YEARS,2020/11/01 00:00:00+00, ,Nearmap 2023
-75.2498669207489,39.9689319184447,3023,William T Granahan Playground,2_5_YEARS,2020/11/01 00:00:00+00, ,Nearmap 2023
-75.2408278189726,39.9255576706049,3024,John J McCreesh Sr Playground,5_12_YEARS,2020/11/01 00:00:00+00, ,Nearmap 2023
